live-smoke-external-failures	PASS	43	0	/Users/jason/Developer/Dex/docs/live-smoke-results/logs/20260731_171953/live-smoke-external-failures.log	2026-07-31T17:19:53-0700	2026-07-31T17:20:36-0700
live-smoke-action-diagnostic	PASS	35	0	/Users/jason/Developer/Dex/docs/live-smoke-results/logs/20260731_171953/live-smoke-action-diagnostic.log	2026-07-31T17:20:36-0700	2026-07-31T17:21:11-0700
live-smoke-context-turn-records	PASS	41	0	/Users/jason/Developer/Dex/docs/live-smoke-results/logs/20260731_171953/live-smoke-context-turn-records.log	2026-07-31T17:21:11-0700	2026-07-31T17:21:52-0700
live-smoke-shortcut-action	PASS	24	0	/Users/jason/Developer/Dex/docs/live-smoke-results/logs/20260731_171953/live-smoke-shortcut-action.log	2026-07-31T17:21:52-0700	2026-07-31T17:22:16-0700
live-smoke-window-focus	PASS	25	0	/Users/jason/Developer/Dex/docs/live-smoke-results/logs/20260731_171953/live-smoke-window-focus.log	2026-07-31T17:22:16-0700	2026-07-31T17:22:41-0700
live-smoke-window-inspect	PASS	30	0	/Users/jason/Developer/Dex/docs/live-smoke-results/logs/20260731_171953/live-smoke-window-inspect.log	2026-07-31T17:22:41-0700	2026-07-31T17:23:11-0700
live-smoke-ui-snapshot	PASS	23	0	/Users/jason/Developer/Dex/docs/live-smoke-results/logs/20260731_171953/live-smoke-ui-snapshot.log	2026-07-31T17:23:11-0700	2026-07-31T17:23:34-0700
live-smoke-ui-click	PASS	30	0	/Users/jason/Developer/Dex/docs/live-smoke-results/logs/20260731_171953/live-smoke-ui-click.log	2026-07-31T17:23:34-0700	2026-07-31T17:24:04-0700
live-smoke-ui-type	PASS	21	0	/Users/jason/Developer/Dex/docs/live-smoke-results/logs/20260731_171953/live-smoke-ui-type.log	2026-07-31T17:24:04-0700	2026-07-31T17:24:25-0700
live-smoke-ui-select	PASS	30	0	/Users/jason/Developer/Dex/docs/live-smoke-results/logs/20260731_171953/live-smoke-ui-select.log	2026-07-31T17:24:25-0700	2026-07-31T17:24:55-0700
live-smoke-ui-toggle	PASS	30	0	/Users/jason/Developer/Dex/docs/live-smoke-results/logs/20260731_171953/live-smoke-ui-toggle.log	2026-07-31T17:24:55-0700	2026-07-31T17:25:25-0700
live-smoke-ui-pick	PASS	35	0	/Users/jason/Developer/Dex/docs/live-smoke-results/logs/20260731_171953/live-smoke-ui-pick.log	2026-07-31T17:25:25-0700	2026-07-31T17:26:00-0700
live-smoke-ui-failure-diagnostic	PASS	29	0	/Users/jason/Developer/Dex/docs/live-smoke-results/logs/20260731_171953/live-smoke-ui-failure-diagnostic.log	2026-07-31T17:26:00-0700	2026-07-31T17:26:29-0700
live-smoke-action-matrix	PASS	37	0	/Users/jason/Developer/Dex/docs/live-smoke-results/logs/20260731_171953/live-smoke-action-matrix.log	2026-07-31T17:26:29-0700	2026-07-31T17:27:06-0700
live-smoke-browser-recovery	PASS	17	0	/Users/jason/Developer/Dex/docs/live-smoke-results/logs/20260731_171953/live-smoke-browser-recovery.log	2026-07-31T17:27:06-0700	2026-07-31T17:27:23-0700
live-smoke-action-receipts	PASS	21	0	/Users/jason/Developer/Dex/docs/live-smoke-results/logs/20260731_171953/live-smoke-action-receipts.log	2026-07-31T17:27:23-0700	2026-07-31T17:27:44-0700
live-smoke-approval-lifecycle	PASS	34	0	/Users/jason/Developer/Dex/docs/live-smoke-results/logs/20260731_171953/live-smoke-approval-lifecycle.log	2026-07-31T17:27:44-0700	2026-07-31T17:28:18-0700
live-smoke-hud-action-surfaces	PASS	38	0	/Users/jason/Developer/Dex/docs/live-smoke-results/logs/20260731_171953/live-smoke-hud-action-surfaces.log	2026-07-31T17:28:18-0700	2026-07-31T17:28:56-0700
live-smoke-hud-ui-failure	PASS	56	0	/Users/jason/Developer/Dex/docs/live-smoke-results/logs/20260731_171953/live-smoke-hud-ui-failure.log	2026-07-31T17:28:56-0700	2026-07-31T17:29:52-0700
live-smoke-hud-approval	PASS	41	0	/Users/jason/Developer/Dex/docs/live-smoke-results/logs/20260731_171953/live-smoke-hud-approval.log	2026-07-31T17:29:52-0700	2026-07-31T17:30:33-0700
live-smoke-action-cancel	PASS	39	0	/Users/jason/Developer/Dex/docs/live-smoke-results/logs/20260731_171953/live-smoke-action-cancel.log	2026-07-31T17:30:33-0700	2026-07-31T17:31:12-0700
