live-smoke-external-failures	PASS	28	0	/Users/jason/Developer/Dex/docs/live-smoke-results/logs/20260805_154344/live-smoke-external-failures.log	2026-08-05T15:43:44-0700	2026-08-05T15:44:12-0700
live-smoke-action-diagnostic	PASS	23	0	/Users/jason/Developer/Dex/docs/live-smoke-results/logs/20260805_154344/live-smoke-action-diagnostic.log	2026-08-05T15:44:12-0700	2026-08-05T15:44:35-0700
live-smoke-context-turn-records	PASS	21	0	/Users/jason/Developer/Dex/docs/live-smoke-results/logs/20260805_154344/live-smoke-context-turn-records.log	2026-08-05T15:44:35-0700	2026-08-05T15:44:56-0700
live-smoke-shortcut-action	PASS	27	0	/Users/jason/Developer/Dex/docs/live-smoke-results/logs/20260805_154344/live-smoke-shortcut-action.log	2026-08-05T15:44:56-0700	2026-08-05T15:45:23-0700
live-smoke-window-focus	PASS	17	0	/Users/jason/Developer/Dex/docs/live-smoke-results/logs/20260805_154344/live-smoke-window-focus.log	2026-08-05T15:45:23-0700	2026-08-05T15:45:40-0700
live-smoke-window-inspect	PASS	22	0	/Users/jason/Developer/Dex/docs/live-smoke-results/logs/20260805_154344/live-smoke-window-inspect.log	2026-08-05T15:45:40-0700	2026-08-05T15:46:02-0700
live-smoke-ui-snapshot	PASS	20	0	/Users/jason/Developer/Dex/docs/live-smoke-results/logs/20260805_154344/live-smoke-ui-snapshot.log	2026-08-05T15:46:02-0700	2026-08-05T15:46:22-0700
live-smoke-ui-click	PASS	21	0	/Users/jason/Developer/Dex/docs/live-smoke-results/logs/20260805_154344/live-smoke-ui-click.log	2026-08-05T15:46:22-0700	2026-08-05T15:46:43-0700
live-smoke-ui-type	PASS	31	0	/Users/jason/Developer/Dex/docs/live-smoke-results/logs/20260805_154344/live-smoke-ui-type.log	2026-08-05T15:46:43-0700	2026-08-05T15:47:14-0700
live-smoke-ui-select	PASS	29	0	/Users/jason/Developer/Dex/docs/live-smoke-results/logs/20260805_154344/live-smoke-ui-select.log	2026-08-05T15:47:14-0700	2026-08-05T15:47:43-0700
live-smoke-ui-toggle	PASS	36	0	/Users/jason/Developer/Dex/docs/live-smoke-results/logs/20260805_154344/live-smoke-ui-toggle.log	2026-08-05T15:47:43-0700	2026-08-05T15:48:19-0700
live-smoke-ui-pick	PASS	34	0	/Users/jason/Developer/Dex/docs/live-smoke-results/logs/20260805_154344/live-smoke-ui-pick.log	2026-08-05T15:48:19-0700	2026-08-05T15:48:53-0700
live-smoke-ui-failure-diagnostic	PASS	33	0	/Users/jason/Developer/Dex/docs/live-smoke-results/logs/20260805_154344/live-smoke-ui-failure-diagnostic.log	2026-08-05T15:48:53-0700	2026-08-05T15:49:26-0700
live-smoke-action-matrix	PASS	43	0	/Users/jason/Developer/Dex/docs/live-smoke-results/logs/20260805_154344/live-smoke-action-matrix.log	2026-08-05T15:49:26-0700	2026-08-05T15:50:09-0700
live-smoke-browser-recovery	PASS	22	0	/Users/jason/Developer/Dex/docs/live-smoke-results/logs/20260805_154344/live-smoke-browser-recovery.log	2026-08-05T15:50:09-0700	2026-08-05T15:50:31-0700
live-smoke-action-receipts	PASS	19	0	/Users/jason/Developer/Dex/docs/live-smoke-results/logs/20260805_154344/live-smoke-action-receipts.log	2026-08-05T15:50:31-0700	2026-08-05T15:50:50-0700
live-smoke-approval-lifecycle	PASS	25	0	/Users/jason/Developer/Dex/docs/live-smoke-results/logs/20260805_154344/live-smoke-approval-lifecycle.log	2026-08-05T15:50:50-0700	2026-08-05T15:51:15-0700
live-smoke-hud-action-surfaces	PASS	49	0	/Users/jason/Developer/Dex/docs/live-smoke-results/logs/20260805_154344/live-smoke-hud-action-surfaces.log	2026-08-05T15:51:15-0700	2026-08-05T15:52:04-0700
live-smoke-hud-ui-failure	PASS	60	0	/Users/jason/Developer/Dex/docs/live-smoke-results/logs/20260805_154344/live-smoke-hud-ui-failure.log	2026-08-05T15:52:04-0700	2026-08-05T15:53:04-0700
live-smoke-hud-approval	FAIL	1	1	/Users/jason/Developer/Dex/docs/live-smoke-results/logs/20260805_154344/live-smoke-hud-approval.log	2026-08-05T15:53:04-0700	2026-08-05T15:53:05-0700
live-smoke-action-cancel	PASS	36	0	/Users/jason/Developer/Dex/docs/live-smoke-results/logs/20260805_154344/live-smoke-action-cancel.log	2026-08-05T15:53:05-0700	2026-08-05T15:53:41-0700
